approved_for_scrape,suggested_decision,decision_reason,barcode,name,brand,query,card_text,image_alt,image_url_raw
NO,REJECT,hard_exclude:קרקר,7.29001E+12,גרנולה 500 גרם,פיטנס,חטיפי דגנים,"גרנולה 500 גרם
deliches | 500 גרם
‏12.90 ‏₪
‏2.58 ‏₪ / 100 גרם
דגני בוקר האני בנצ'ס רוסטנד 340 גרם
פוסט | 340 גרם
‏17.90 ‏₪
‏23.90 ‏₪
‏5.26 ‏₪ / 100 גרם
קורנפלקס כשל""פ 400 גרם
תלמה | 400 גרם
‏15.90 ‏₪
‏3.98 ‏₪ / 100 גרם
גרנולה אגוזי לוז וקינמון 450 גרם
שקד תבור | 450 גרם
‏19.90 ‏₪
‏23.90 ‏₪
‏4.42 ‏₪ / 100 גרם
דגני ספיידרמן קראנץ' וויטביקס 450 גרם
וויטביקס | 450 גרם
‏27.90 ‏₪
‏6.20 ‏₪ / 100 גרם
גרנולה בריא מהטבע פירות יבשים 500 גרם
פנינה רוזנבלום | 500 גרם
‏25.90 ‏₪
‏5.18 ‏₪ / 100 גרם
קורני פרי פינאטס 120 גרם
קורני | 120 גרם
2 יח' ב- ‏25 ₪
‏15.90 ‏₪
‏13.25 ‏₪ / 100 גרם
דגני סטיץ' שוקולד קראנץ' וויטביקס 450 גרם
וויטביקס | 450 גרם
‏27.90 ‏₪
‏6.20 ‏₪ / 100 גרם
דגנים במילוי שוקולד ללא גלוטן
דגש | 300 גרם
‏29.90 ‏₪
‏9.97 ‏₪ / 100 גרם
עוגיות דגנים מלאים עם נטיפי שוקולד פיטנס 180 גרם
פיטנס | 180 גרם
‏12.90 ‏₪
‏7.17 ‏₪ / 100 גרם
לחמית חמישה דגנים
לחמית | 190 גרם
2 יח' ב- ‏16 ₪
‏8.90 ‏₪
‏4.68 ‏₪ / 100 גרם
קורנפלקס ללא גלוטן
תלמה | 500 גרם
‏17.90 ‏₪
‏3.58 ‏₪ / 100 גרם
פיטנס קרקר דק רוזמרין 40 גרם
פיטנס | 140 גרם
2 יח' ב- ‏14 ₪
‏11.90 ‏₪
‏8.50 ‏₪ / 100 גרם
פיטנס חטיף מולטיגריין עשבי תיבול 25 גרם
פיטנס | 25 גרם
3 יח' ב- ‏12 ₪
‏5.50 ‏₪
‏22.00 ‏₪ / 100 גרם
פיטנס חטיף מולטיגריין מלח פלפל 25 גרם
פיטנס | 25 גרם
3 יח' ב- ‏12 ₪
‏5.50 ‏₪
‏22.00 ‏₪ / 100 גרם
פריכיות דקות דגנים וקינואה
פיטנס | 80 גרם
2 יח' ב- ‏15 ₪
‏12.90 ‏₪
‏16.13 ‏₪ / 100 גרם
פריכיות דקות 3 דגנים
פיטנס | 120 גרם
2 יח' ב- ‏15 ₪
‏12.90 ‏₪
‏10.75 ‏₪ / 100 גרם
פריכיות בציפוי שוקולד לבן
פיטנס | 60 גרם
‏9.90 ‏₪
‏16.50 ‏₪ / 100 גרם
פריכיות בציפוי שוקולד חלב
פיטנס | 60 גרם
‏9.90 ‏₪
‏16.50 ‏₪ / 100 גרם
פיטנס קרקר דק זיתים 1410 גרם
פיטנס | 140 גרם
2 יח' ב- ‏14 ₪
‏11.90 ‏₪
‏8.50 ‏₪ / 100 גרם
פריכיות דקות עם קינואה
פיטנס | 120 גרם
2 יח' ב- ‏15 ₪
‏12.90 ‏₪
‏10.75 ‏₪ / 100 גרם
קרקר דק עם קינואה שומשום וקצח יוחננוף 140 גרם
יוחננוף | 140 גרם
2 יח' ב- ‏12 ₪
‏8.90 ‏₪
‏6.36 ‏₪ / 100 גרם
קרקר דק עם קינואה רוזמרין ושום יוחננוף 140 גרם
יוחננוף | 140 גרם
2 יח' ב- ‏12 ₪
‏8.90 ‏₪
‏6.36 ‏₪ / 100 גרם",גרנולה 500 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290011502867_s1_1507-22-2025_12-57-26.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290011502867_s1_1507-22-2025_12-57-26.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290011502867_s1_1507-22-2025_12-57-26.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:קרקר,5.01003E+12,דגני ספיידרמן קראנץ' וויטביקס 450 גרם,פיטנס,חטיפי דגנים,"דגני ספיידרמן קראנץ' וויטביקס 450 גרם
וויטביקס | 450 גרם
‏27.90 ‏₪
‏6.20 ‏₪ / 100 גרם
גרנולה בריא מהטבע פירות יבשים 500 גרם
פנינה רוזנבלום | 500 גרם
‏25.90 ‏₪
‏5.18 ‏₪ / 100 גרם
קורני פרי פינאטס 120 גרם
קורני | 120 גרם
2 יח' ב- ‏25 ₪
‏15.90 ‏₪
‏13.25 ‏₪ / 100 גרם
דגני סטיץ' שוקולד קראנץ' וויטביקס 450 גרם
וויטביקס | 450 גרם
‏27.90 ‏₪
‏6.20 ‏₪ / 100 גרם
דגנים במילוי שוקולד ללא גלוטן
דגש | 300 גרם
‏29.90 ‏₪
‏9.97 ‏₪ / 100 גרם
עוגיות דגנים מלאים עם נטיפי שוקולד פיטנס 180 גרם
פיטנס | 180 גרם
‏12.90 ‏₪
‏7.17 ‏₪ / 100 גרם
לחמית חמישה דגנים
לחמית | 190 גרם
2 יח' ב- ‏16 ₪
‏8.90 ‏₪
‏4.68 ‏₪ / 100 גרם
קורנפלקס ללא גלוטן
תלמה | 500 גרם
‏17.90 ‏₪
‏3.58 ‏₪ / 100 גרם
פיטנס קרקר דק רוזמרין 40 גרם
פיטנס | 140 גרם
2 יח' ב- ‏14 ₪
‏11.90 ‏₪
‏8.50 ‏₪ / 100 גרם
פיטנס חטיף מולטיגריין עשבי תיבול 25 גרם
פיטנס | 25 גרם
3 יח' ב- ‏12 ₪
‏5.50 ‏₪
‏22.00 ‏₪ / 100 גרם
פיטנס חטיף מולטיגריין מלח פלפל 25 גרם
פיטנס | 25 גרם
3 יח' ב- ‏12 ₪
‏5.50 ‏₪
‏22.00 ‏₪ / 100 גרם
פריכיות דקות דגנים וקינואה
פיטנס | 80 גרם
2 יח' ב- ‏15 ₪
‏12.90 ‏₪
‏16.13 ‏₪ / 100 גרם
פריכיות דקות 3 דגנים
פיטנס | 120 גרם
2 יח' ב- ‏15 ₪
‏12.90 ‏₪
‏10.75 ‏₪ / 100 גרם
פריכיות בציפוי שוקולד לבן
פיטנס | 60 גרם
‏9.90 ‏₪
‏16.50 ‏₪ / 100 גרם
פריכיות בציפוי שוקולד חלב
פיטנס | 60 גרם
‏9.90 ‏₪
‏16.50 ‏₪ / 100 גרם
פיטנס קרקר דק זיתים 1410 גרם
פיטנס | 140 גרם
2 יח' ב- ‏14 ₪
‏11.90 ‏₪
‏8.50 ‏₪ / 100 גרם
פריכיות דקות עם קינואה
פיטנס | 120 גרם
2 יח' ב- ‏15 ₪
‏12.90 ‏₪
‏10.75 ‏₪ / 100 גרם
קרקר דק עם קינואה שומשום וקצח יוחננוף 140 גרם
יוחננוף | 140 גרם
2 יח' ב- ‏12 ₪
‏8.90 ‏₪
‏6.36 ‏₪ / 100 גרם
קרקר דק עם קינואה רוזמרין ושום יוחננוף 140 גרם
יוחננוף | 140 גרם
2 יח' ב- ‏12 ₪
‏8.90 ‏₪
‏6.36 ‏₪ / 100 גרם
קליק מעורב חום לבן תפזורת 65גר
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
קליק טבלה קורנפלקס 85גר
קליק | 85 גרם
‏6.90 ‏₪
‏8.12 ‏₪ / 100 גרם
קליק כדורים חלב תפזורת 65גר
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
חטיפי קרקר פיטנס טין מיני רוזמרין 150 גרם
אסם | 150 גרם
2 יח' ב- ‏15 ₪
‏11.90 ‏₪
‏7.93 ‏₪ / 100 גרם
קליק טבלאות עם שוקולד חלב עוגיות ודגנים 85 גרם
קליק | 85 גרם
‏6.90 ‏₪
‏8.12 ‏₪ / 100 גרם
קליק שוקו מיקס חום לבן כשל""פ 65 גרם
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
קליק כריות כשל""פ 65 גרם
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
קליק כריות נוגט 65 גרם
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
קליק קורנפלקס 65 גרם
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
פיטנס קרקר דק כפרי 140 גרם
פיטנס | 140 גרם
2 יח' ב- ‏14 ₪
‏11.90 ‏₪
‏8.50 ‏₪ / 100 גרם
קליק עוגי תפזורת 65גר
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
פיטנס קרקר דק סלק 140 גרם
פיטנס | 140 גרם
2 יח' ב- ‏14 ₪
‏11.90 ‏₪
‏8.50 ‏₪ / 100 גרם
פיטנס קרקר דק בטטה 140 גרם
פיטנס | 140 גרם
2 יח' ב- ‏14 ₪
‏11.90 ‏₪
‏8.50 ‏₪ / 100 גרם
פריכיות עם שוקולד חלב
פיטנס | 84 גרם
‏12.90 ‏₪
‏15.36 ‏₪ / 100 גרם",דגני ספיידרמן קראנץ' וויטביקס 450 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F5%2F0%2F5010029229417_s1_1512-23-2025_18-10-46.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F5%2F0%2F5010029229417_s1_1512-23-2025_18-10-46.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F5%2F0%2F5010029229417_s1_1512-23-2025_18-10-46.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:קרקר,7.29011E+12,קליק מעורב חום לבן תפזורת 65גר,פיטנס,חטיפי דגנים,"קליק מעורב חום לבן תפזורת 65גר
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
קליק טבלה קורנפלקס 85גר
קליק | 85 גרם
‏6.90 ‏₪
‏8.12 ‏₪ / 100 גרם
קליק כדורים חלב תפזורת 65גר
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
חטיפי קרקר פיטנס טין מיני רוזמרין 150 גרם
אסם | 150 גרם
2 יח' ב- ‏15 ₪
‏11.90 ‏₪
‏7.93 ‏₪ / 100 גרם
קליק טבלאות עם שוקולד חלב עוגיות ודגנים 85 גרם
קליק | 85 גרם
‏6.90 ‏₪
‏8.12 ‏₪ / 100 גרם",קליק מעורב חום לבן תפזורת 65גר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112494283_1.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112494283_1.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112494283_1.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:קרקר,7.29012E+12,חטיפי קרקר פיטנס טין מיני רוזמרין 150 גרם,פיטנס,חטיפי דגנים,"חטיפי קרקר פיטנס טין מיני רוזמרין 150 גרם
אסם | 150 גרם
2 יח' ב- ‏15 ₪
‏11.90 ‏₪
‏7.93 ‏₪ / 100 גרם",חטיפי קרקר פיטנס טין מיני רוזמרין 150 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fs%2F_%2Fs_729011842495605-05-2024_14-01-43.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fs%2F_%2Fs_729011842495605-05-2024_14-01-43.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fs%2F_%2Fs_729011842495605-05-2024_14-01-43.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:לחמית,7.29E+12,לחמית כפרית 190 ג',,חטיפי דגנים,"לחמית כפרית 190 ג'
לחמית | 190 גרם
2 יח' ב- ‏16 ₪
‏9.90 ‏₪
‏5.21 ‏₪ / 100 גרם",לחמית כפרית 190 ג',"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F6%2F9%2F6925158_7290000077253.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F6%2F9%2F6925158_7290000077253.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F6%2F9%2F6925158_7290000077253.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:לחמית,7.29001E+12,לחמית שיפון 230 גרם,,חטיפי דגנים,"לחמית שיפון 230 גרם
לחמית | 230 גרם
2 יח' ב- ‏16 ₪
‏8.90 ‏₪
‏3.87 ‏₪ / 100 גרם",לחמית שיפון 230 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F6%2F9%2F6922612_7290006983176.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F6%2F9%2F6922612_7290006983176.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F6%2F9%2F6922612_7290006983176.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:קליק,7.29012E+12,קליק אין אאוט במילוי נוגט 38 גרם,,חטיפי דגנים,"קליק אין אאוט במילוי נוגט 38 גרם
קליק | 38 גרם
2 יח' ב- ‏10 ₪
‏5.90 ‏₪
‏15.53 ‏₪ / 100 גרם",קליק אין אאוט במילוי נוגט 38 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116536774.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116536774.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116536774.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:קרקר,7.29012E+12,קרקר דק כוסמין ודבש פיטנס 140 גרם,פיטנס,חטיפי דגנים,"קרקר דק כוסמין ודבש פיטנס 140 גרם
פיטנס | 140 גרם
2 יח' ב- ‏14 ₪
‏11.90 ‏₪
‏8.50 ‏₪ / 100 גרם",קרקר דק כוסמין ודבש פיטנס 140 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F3%2F13867640_7290122782615.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F3%2F13867640_7290122782615.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F3%2F13867640_7290122782615.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:קוקטייל,7.29011E+12,קוקטייל מלוח 300ג,,חטיפי דגנים,"קוקטייל מלוח 300ג
בייגל בייגל | 300 גרם
2 יח' ב- ‏20 ₪
‏13.90 ‏₪
‏4.63 ‏₪ / 100 גרם",קוקטייל מלוח 300ג,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112495143_1.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112495143_1.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112495143_1.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:נשנושים,7.29011E+12,נשנושים עגול מלוח 300ג,,חטיפי דגנים,"נשנושים עגול מלוח 300ג
בייגל בייגל | 300 גרם
2 יח' ב- ‏20 ₪
‏13.90 ‏₪
‏4.63 ‏₪ / 100 גרם",נשנושים עגול מלוח 300ג,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112495150.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112495150.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112495150.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29012E+12,חטיף חלבון בטעם קרמל מלוח,,חטיף אנרגיה,"חטיף חלבון בטעם קרמל מלוח
TODAY | 65 גרם
‏12.90 ‏₪
‏19.85 ‏₪ / 100 גרם",חטיף חלבון בטעם קרמל מלוח,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290117384589_s109-28-2023_08-48-24.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290117384589_s109-28-2023_08-48-24.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290117384589_s109-28-2023_08-48-24.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29012E+12,חטיף חלבון בטעם קרם עוגיות,,חטיף אנרגיה,"חטיף חלבון בטעם קרם עוגיות
TODAY | 65 גרם
‏12.90 ‏₪
‏19.85 ‏₪ / 100 גרם",חטיף חלבון בטעם קרם עוגיות,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290117384572_s109-28-2023_08-27-05.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290117384572_s109-28-2023_08-27-05.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290117384572_s109-28-2023_08-27-05.jpg&w=384&q=75 2x"
NO,REJECT,not_target_product_type,7.29011E+12,חטיף חלבון בטעם שוקולד לבן ופתיתי סויה קראנצ'ים,,חטיף אנרגיה,"חטיף חלבון בטעם שוקולד לבן ופתיתי סויה קראנצ'ים
מקס ברנר | 60 גרם
2 יח' ב- ‏30 ₪
‏16.90 ‏₪
‏28.17 ‏₪ / 100 גרם",חטיף חלבון בטעם שוקולד לבן ופתיתי סויה קראנצ'ים,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112913487_s107-29-2025_09-22-19.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112913487_s107-29-2025_09-22-19.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112913487_s107-29-2025_09-22-19.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:נשנושים,7.29012E+12,נשנושים פלוס חטיף שיבולת שועל וסלק 200 גרם,,חטיף שיבולת,"נשנושים פלוס חטיף שיבולת שועל וסלק 200 גרם
בייגל בייגל | 200 גרם
‏13.90 ‏₪
‏6.95 ‏₪ / 100 גרם",נשנושים פלוס חטיף שיבולת שועל וסלק 200 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116536217.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116536217.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116536217.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:נשנושים,7.29012E+12,נשנושים פלוס חטיף עגבניות פלפל 200 גרם,,חטיף שיבולת,"נשנושים פלוס חטיף עגבניות פלפל 200 גרם
בייגל בייגל | 200 גרם
‏13.90 ‏₪
‏6.95 ‏₪ / 100 גרם",נשנושים פלוס חטיף עגבניות פלפל 200 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116536224.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116536224.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290116536224.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:נשנושים,7.29011E+12,קליק עוגי תפזורת 65גר,Corny,חטיף שיבולת,"קליק עוגי תפזורת 65גר
קליק | 65 גרם
4 יח' ב- ‏22 ₪
‏7.50 ‏₪
‏11.54 ‏₪ / 100 גרם
נשנושים שמנת בצל 260 ג
נישנושים | 260 גרם
2 יח' ב- ‏20 ₪
‏13.90 ‏₪
‏5.35 ‏₪ / 100 גרם
קורני חטיפי דגנים שוקולד בננה
קורני | 150 גרם
2 יח' ב- ‏25 ₪
‏15.90 ‏₪
‏10.60 ‏₪ / 100 גרם
קורני חטיפי דגנים+שוקולד חלב
קורני | 150 גרם
2 יח' ב- ‏25 ₪
‏15.90 ‏₪
‏10.60 ‏₪ / 100 גרם",קליק עוגי תפזורת 65גר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112494290.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112494290.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290112494290.jpg&w=384&q=75 2x"
